symbol,step,action_id,trade_action,q_hold,q_buy,q_sell,reward,executed,portfolio_value,cash,shares,current_drawdown,max_drawdown
MRPL,16,1,BUY,-1.3882027864456177,-1.384519100189209,-1.399624228477478,-0.007100789345824147,False,1013106.2008212433,758916.2008212433,1480.0,-0.008340516504754984,-0.009568381481296438
MRPL,17,0,HOLD,-1.2701003551483154,-1.3004448413848877,-1.298007845878601,-0.0006302976778720529,False,1017028.1917880402,758916.2008212433,1480.0,-0.004501551218337744,-0.009568381481296438
MRPL,18,0,HOLD,-1.2391833066940308,-1.2676069736480713,-1.2658452987670898,0.007567162964161156,False,1024724.2098544465,758916.2008212433,1480.0,0.0,-0.009568381481296438
MRPL,19,1,BUY,-1.2947466373443604,-1.2783209085464478,-1.3051623106002808,-0.0008665834423188905,False,1024280.2053378449,758916.2008212433,1480.0,-0.00043329172115942263,-0.009568381481296438
MRPL,20,0,HOLD,-1.2631142139434814,-1.2816050052642822,-1.2852219343185425,-0.006934010083057543,False,1020950.2053378449,758916.2008212433,1480.0,-0.003682946572656489,-0.009568381481296438
MRPL,21,0,HOLD,-1.2213542461395264,-1.2542929649353027,-1.2337006330490112,0.0009473005325345745,False,1023318.1917880402,758916.2008212433,1480.0,-0.0013720941233602386,-0.009568381481296438
MRPL,22,0,HOLD,-1.2392151355743408,-1.2628775835037231,-1.2604197263717651,0.018729285006570118,False,1042484.2098544464,758916.2008212433,1480.0,0.0,-0.009568381481296438
MRPL,23,1,BUY,-1.2919012308120728,-1.2780135869979858,-1.304991364479065,0.0076662945023528994,False,1050476.2008212432,758916.2008212433,1480.0,0.0,-0.009568381481296438
MRPL,24,1,BUY,-1.2747514247894287,-1.2534122467041016,-1.2607885599136353,-0.00817151490617584,False,1046184.2098544464,758916.2008212433,1480.0,-0.004085757453087918,-0.009568381481296438
MRPL,25,0,HOLD,-1.2711114883422852,-1.2866156101226807,-1.2884712219238281,0.012024650995019481,False,1058764.2098544464,758916.2008212433,1480.0,0.0,-0.009568381481296438
MRPL,26,0,HOLD,-1.2608058452606201,-1.271586298942566,-1.2914570569992065,-0.004892496319564938,False,1056174.2098544464,758916.2008212433,1480.0,-0.0024462481597824887,-0.009568381481296438
MRPL,27,0,HOLD,-1.2817713022232056,-1.3026502132415771,-1.291574478149414,-0.03393657395814029,False,1039524.2098544464,758916.2008212433,1480.0,-0.01817212918695563,-0.01817212918695563
MRPL,28,0,HOLD,-1.4422158002853394,-1.4889895915985107,-1.4719253778457642,-0.03129252227739212,False,1032642.1963046418,758916.2008212433,1480.0,-0.02467217280927516,-0.02467217280927516
MRPL,29,0,HOLD,-1.1772105693817139,-1.1967732906341553,-1.1967675685882568,-0.03104208650066243,False,1029312.1963046418,758916.2008212433,1480.0,-0.027817349014709787,-0.027817349014709787
MRPL,30,0,HOLD,-1.1207430362701416,-1.1481866836547852,-1.1396708488464355,0.03055438390112286,False,1060762.1963046417,758916.2008212433,1480.0,0.0,-0.027817349014709787
MRPL,31,1,BUY,-1.1811991930007935,-1.1653063297271729,-1.2002143859863281,0.056436773191911316,False,1120628.1917880403,758916.2008212433,1480.0,0.0,-0.027817349014709787
MRPL,32,1,BUY,-1.4021828174591064,-1.3529934883117676,-1.4844626188278198,-0.008848584189703001,False,1115670.2053378448,758916.2008212433,1480.0,-0.004424292094851489,-0.027817349014709787
MRPL,33,1,BUY,-1.410703420639038,-1.3760510683059692,-1.429395318031311,0.0597613920292972,False,1182344.2098544464,758916.2008212433,1480.0,0.0,-0.027817349014709787
MRPL,34,0,HOLD,-1.651418685913086,-1.708465576171875,-1.7680866718292236,-0.03229514858308005,False,1163252.2188876495,758916.2008212433,1480.0,-0.016147574291540037,-0.027817349014709787
MRPL,35,1,BUY,-1.8292300701141357,-1.7737178802490234,-1.8354873657226562,-0.06915256941747569,False,1132172.1963046417,758916.2008212433,1480.0,-0.04243435467576837,-0.04243435467576837
MRPL,36,0,HOLD,-1.899731159210205,-1.9318052530288696,-1.926353931427002,-0.040259212702715166,False,1133430.2053378448,758916.2008212433,1480.0,-0.041370359078954824,-0.04243435467576837
MRPL,37,0,HOLD,-1.8474442958831787,-1.890022873878479,-1.883246898651123,-0.059784504483773815,False,1122774.2098544464,758916.2008212433,1480.0,-0.050382959127725946,-0.050382959127725946
MRPL,38,0,HOLD,-1.8186427354812622,-1.8904253244400024,-1.8562438488006592,-0.05629376929287303,False,1119370.2053378448,758916.2008212433,1480.0,-0.053261989183635484,-0.053261989183635484
MRPL,39,0,HOLD,-1.8835831880569458,-1.9650930166244507,-1.9408725500106812,-0.07372466590434756,False,1107604.2098544464,758916.2008212433,1480.0,-0.06321340213540771,-0.06321340213540771
MRPL,40,0,HOLD,-1.8270479440689087,-1.929317831993103,-1.8777804374694824,-0.07731785889907589,False,1099538.1917880403,758916.2008212433,1480.0,-0.07003545784404014,-0.07003545784404014
MRPL,41,0,HOLD,-1.9702926874160767,-2.0089170932769775,-2.010643482208252,-0.07614019397517964,False,1096060.2053378448,758916.2008212433,1480.0,-0.07297706014665868,-0.07297706014665868
MRPL,42,0,HOLD,-1.80569326877594,-1.9032033681869507,-1.842657208442688,-0.06946432817783756,False,1098058.1917880403,758916.2008212433,1480.0,-0.07128720838137494,-0.07297706014665868
MRPL,43,0,HOLD,-1.7933430671691895,-1.8785006999969482,-1.8295890092849731,-0.07128720838137494,False,1098058.1917880403,758916.2008212433,1480.0,-0.07128720838137494,-0.07297706014665868
MRPL,44,0,HOLD,-1.76167893409729,-1.8566516637802124,-1.7998028993606567,-0.043861585163244905,False,1113672.1963046417,758916.2008212433,1480.0,-0.058081236392453446,-0.07297706014665868
MRPL,45,1,BUY,-1.9372187852859497,-1.934734582901001,-1.9697597026824951,-0.0712427183471311,False,1106124.2098544464,758916.2008212433,1480.0,-0.06446515267274251,-0.07297706014665868
MRPL,46,0,HOLD,-1.8198716640472412,-1.8886395692825317,-1.8549820184707642,-0.06809083448501287,False,1104052.1963046417,758916.2008212433,1480.0,-0.06621761488512969,-0.07297706014665868
MRPL,47,0,HOLD,-1.744367241859436,-1.8328078985214233,-1.7752596139907837,-0.10341662072032454,False,1082814.2098544464,758916.2008212433,1480.0,-0.08418022363576572,-0.08418022363576572
MRPL,48,0,HOLD,-1.7898379564285278,-1.8933701515197754,-1.8312995433807373,-0.1073544898288378,False,1069716.2008212432,758916.2008212433,1480.0,-0.09525822353125771,-0.09525822353125771
MRPL,49,0,HOLD,-1.8853447437286377,-1.9769103527069092,-1.9363290071487427,-0.15059941997868898,False,1038636.2008212433,758916.2008212433,1480.0,-0.12154498481528854,-0.12154498481528854
MRPL,50,0,HOLD,-2.099034070968628,-2.1952362060546875,-2.154984712600708,-0.0709554456920277,False,1066608.1917880403,758916.2008212433,1480.0,-0.09788690729973958,-0.12154498481528854
MRPL,51,0,HOLD,-2.018261432647705,-2.080937385559082,-2.0506553649902344,-0.07743212611462781,False,1078078.1917880403,758916.2008212433,1480.0,-0.08818584063539482,-0.12154498481528854
MRPL,52,0,HOLD,-1.6911723613739014,-1.6918718814849854,-1.7369776964187622,-0.09802795474668713,False,1072528.1917880403,758916.2008212433,1480.0,-0.09287990515040034,-0.12154498481528854
MRPL,53,0,HOLD,-1.6208345890045166,-1.6480590105056763,-1.669438123703003,-0.07156338116575348,False,1084516.2008212432,758916.2008212433,1480.0,-0.08274071815790965,-0.12154498481528854
MRPL,54,1,BUY,-1.2723124027252197,-1.261051058769226,-1.2952256202697754,-0.08588040737829826,False,1082740.2053378448,758916.2008212433,1480.0,-0.08424281498267193,-0.12154498481528854
MRPL,55,1,BUY,-1.183480978012085,-1.1625597476959229,-1.173517107963562,-0.08646868581696283,False,1081482.1963046417,758916.2008212433,1480.0,-0.08530681057948548,-0.12154498481528854
MRPL,56,0,HOLD,-1.1899113655090332,-1.1945109367370605,-1.2046403884887695,-0.07613596083726333,False,1086662.1963046417,758916.2008212433,1480.0,-0.08092568369881366,-0.12154498481528854
MRPL,57,0,HOLD,-1.1914410591125488,-1.1921634674072266,-1.2165318727493286,-0.07491412126239298,False,1090066.2008212432,758916.2008212433,1480.0,-0.07804665364290413,-0.12154498481528854
MRPL,58,1,BUY,-1.184714674949646,-1.1705657243728638,-1.1877583265304565,-0.08861499988653844,False,1084072.1963046417,758916.2008212433,1480.0,-0.08311624713914957,-0.12154498481528854
MRPL,59,0,HOLD,-1.213571548461914,-1.2233928442001343,-1.2321501970291138,-0.08612575042028713,False,1082370.2053378448,758916.2008212433,1480.0,-0.08455575261700564,-0.12154498481528854
MRPL,60,0,HOLD,-1.185958743095398,-1.2108017206192017,-1.2068253755569458,-0.057840736290249314,False,1097466.2008212432,758916.2008212433,1480.0,-0.0717879009562301,-0.12154498481528854
MRPL,61,1,BUY,-1.1668881177902222,-1.161888599395752,-1.1963156461715698,-0.04825507457466877,False,1110860.2053378448,758916.2008212433,1480.0,-0.060459554773310616,-0.12154498481528854
MRPL,62,1,BUY,-1.1719772815704346,-1.1535300016403198,-1.1767834424972534,-0.06071797568421994,False,1110712.1963046417,758916.2008212433,1480.0,-0.06058473746712306,-0.12154498481528854
MRPL,63,1,BUY,-1.187780499458313,-1.1707555055618286,-1.2002092599868774,-0.06769136701955832,False,1106642.1963046417,758916.2008212433,1480.0,-0.06402705144479377,-0.12154498481528854
MRPL,64,0,HOLD,-1.186331033706665,-1.203762412071228,-1.198746919631958,-0.055482916171138395,False,1111526.2008212432,758916.2008212433,1480.0,-0.05989627085154944,-0.12154498481528854
MRPL,65,1,BUY,-1.1715642213821411,-1.1668238639831543,-1.192528486251831,-0.07307087749792766,False,1103978.1917880403,758916.2008212433,1480.0,-0.06628020623203572,-0.12154498481528854
MRPL,66,0,HOLD,-1.2031766176223755,-1.220810055732727,-1.2179762125015259,-0.08170472086171303,False,1095172.1963046417,758916.2008212433,1480.0,-0.07372811810913853,-0.12154498481528854
MRPL,67,0,HOLD,-1.2531483173370361,-1.2849751710891724,-1.2738561630249023,-0.08335971409068735,False,1089696.2008212432,758916.2008212433,1480.0,-0.07835959127723782,-0.12154498481528854
MRPL,68,0,HOLD,-1.2157299518585205,-1.2451043128967285,-1.2384800910949707,-0.08253549080133804,False,1087328.1917880403,758916.2008212433,1480.0,-0.08036239977705228,-0.12154498481528854
MRPL,69,0,HOLD,-1.205340027809143,-1.211395502090454,-1.2342238426208496,-0.0777495146612365,False,1088808.1917880403,758916.2008212433,1480.0,-0.07911064923971747,-0.12154498481528854
MRPL,70,0,HOLD,-1.1093487739562988,-1.1132335662841797,-1.1319864988327026,-0.07258306187270702,False,1092508.1917880403,758916.2008212433,1480.0,-0.07598127289638046,-0.12154498481528854
MRPL,71,0,HOLD,-0.9345581531524658,-0.942456066608429,-0.9492139220237732,-0.08184574367052559,False,1089178.1917880403,758916.2008212433,1480.0,-0.07879771160538378,-0.12154498481528854
MRPL,72,0,HOLD,-0.9303573369979858,-0.9425173997879028,-0.9425535798072815,-0.06874698888946944,False,1094876.2008212432,758916.2008212433,1480.0,-0.07397846439656601,-0.12154498481528854
MRPL,73,0,HOLD,-0.8955640196800232,-0.9076443910598755,-0.9177353382110596,-0.0838717781859979,False,1089252.1963046417,758916.2008212433,1480.0,-0.07873512025847774,-0.12154498481528854
MRPL,74,0,HOLD,-0.8931520581245422,-0.9001455307006836,-0.9003087878227234,-0.07521095514967875,False,1091250.2053378448,758916.2008212433,1480.0,-0.0770452493929968,-0.12154498481528854
MRPL,75,0,HOLD,-0.8857899904251099,-0.8948732018470764,-0.9001961946487427,-0.014062231392577645,False,1126992.1963046417,758916.2008212433,1480.0,-0.04681548155644019,-0.12154498481528854
MRPL,76,1,BUY,-1.0376033782958984,-1.0032848119735718,-1.0346848964691162,-0.04335274213006371,False,1128990.2053378448,758916.2008212433,1480.0,-0.045125610690959245,-0.12154498481528854
MRPL,77,1,BUY,-0.995853841304779,-0.9824344515800476,-1.0123934745788574,-0.04281923547577043,False,1130322.1963046417,758916.2008212433,1480.0,-0.04399904284743688,-0.12154498481528854
MRPL,78,1,BUY,-1.012925386428833,-1.00800621509552,-1.0346863269805908,-0.04527959870401036,False,1129582.1963046417,758916.2008212433,1480.0,-0.044624918116104285,-0.12154498481528854
MRPL,79,1,BUY,-0.9836922287940979,-0.9749865531921387,-0.9884535074234009,-0.04539351678103225,False,1129138.1917880403,758916.2008212433,1480.0,-0.04500044709734401,-0.12154498481528854
MRPL,80,0,HOLD,-0.987009584903717,-0.9874995946884155,-0.9981842637062073,-0.03500673331520126,False,1134910.2053378448,758916.2008212433,1480.0,-0.04011860854162002,-0.12154498481528854
MRPL,81,0,HOLD,-1.0066723823547363,-1.0082920789718628,-1.0226165056228638,-0.0466359534280953,False,1131136.2008212432,758916.2008212433,1480.0,-0.043310576231863254,-0.12154498481528854
MRPL,82,1,BUY,-1.0114167928695679,-1.0109575986862183,-1.0181982517242432,-0.10078637261193846,False,1097910.2053378448,758916.2008212433,1480.0,-0.07141237197499017,-0.12154498481528854
MRPL,83,2,SELL,-1.293266773223877,-1.2976529598236084,-1.280515193939209,-0.10504791257162037,False,1078762.0978075103,792781.7018724518,1332.0,-0.08760740838717994,-0.12154498481528854
MRPL,84,2,SELL,-1.4500854015350342,-1.457639455795288,-1.4395512342453003,-0.07267292243642598,False,1087186.496366974,821308.246366974,1199.0,-0.08048224256046965,-0.12154498481528854
MRPL,85,0,HOLD,-1.2607754468917847,-1.2686506509780884,-1.2965837717056274,-0.09593586542582944,False,1078433.7927079163,821308.246366974,1199.0,-0.08788508141746809,-0.12154498481528854
MRPL,86,0,HOLD,-1.3223354816436768,-1.349103331565857,-1.3339650630950928,-0.09617601836525724,False,1073757.7000260316,821308.246366974,1199.0,-0.09184001488177662,-0.12154498481528854
MRPL,87,0,HOLD,-1.3768435716629028,-1.3991087675094604,-1.3800510168075562,-0.1028132750782097,False,1067582.8390488587,821308.246366974,1199.0,-0.09706257268322516,-0.12154498481528854
MRPL,88,0,HOLD,-1.2646279335021973,-1.2812455892562866,-1.2826279401779175,-0.08733837464341582,False,1073038.2927079163,821308.246366974,1199.0,-0.09244847332570455,-0.12154498481528854
MRPL,89,0,HOLD,-1.1620957851409912,-1.1666810512542725,-1.197066307067871,-0.09138273583244574,False,1073637.7927079163,821308.246366974,1199.0,-0.09194142978034495,-0.12154498481528854
MRPL,90,0,HOLD,-1.1583545207977295,-1.1771613359451294,-1.181652545928955,-0.09567041913052944,False,1071539.5427079163,821308.246366974,1199.0,-0.09371608218910356,-0.12154498481528854
MRPL,91,0,HOLD,-1.174172282218933,-1.1938749551773071,-1.1921619176864624,-0.09264956325706351,False,1072139.0427079163,821308.246366974,1199.0,-0.09320903864374395,-0.12154498481528854
MRPL,92,0,HOLD,-1.1437523365020752,-1.1645371913909912,-1.162809133529663,-0.08734490512478137,False,1075436.2927079163,821308.246366974,1199.0,-0.09042029914426612,-0.12154498481528854
MRPL,93,0,HOLD,-1.1299386024475098,-1.1409462690353394,-1.142638087272644,-0.09542339074421739,False,1072618.6536850892,821308.246366974,1199.0,-0.09280339452321167,-0.12154498481528854
MRPL,94,0,HOLD,-1.154854655265808,-1.175736665725708,-1.1706593036651611,-0.0880065922069845,False,1075316.4036850892,821308.246366974,1199.0,-0.09052169856909344,-0.12154498481528854
MRPL,95,0,HOLD,-1.1406205892562866,-1.1545743942260742,-1.1590265035629272,-0.07604379189315179,False,1083469.5890488587,821308.246366974,1199.0,-0.08362591873119561,-0.12154498481528854
MRPL,96,0,HOLD,-1.0058324337005615,-1.00623619556427,-1.0403339862823486,-0.08447419264162169,False,1082989.996366974,821308.246366974,1199.0,-0.08403154737798689,-0.12154498481528854
MRPL,97,1,BUY,-1.0160808563232422,-1.0079314708709717,-1.0125573873519897,-0.09359017020332566,False,1077587.0405486147,812351.048116974,1240.0,-0.08860124524881624,-0.12154498481528854
MRPL,98,0,HOLD,-1.0635615587234497,-1.0681991577148438,-1.0684473514556885,-0.08464216900425704,False,1079819.0443327944,812351.048116974,1240.0,-0.08671346691355931,-0.12154498481528854
MRPL,99,0,HOLD,-1.0259863138198853,-1.035794973373413,-1.0397425889968872,-0.10505926952454932,False,1069465.0556853332,812351.048116974,1240.0,-0.09547063640884175,-0.12154498481528854
MRPL,100,0,HOLD,-1.0914709568023682,-1.1082226037979126,-1.1027841567993164,-0.10474519634063072,False,1064257.0405486147,812351.048116974,1240.0,-0.09987545785873041,-0.12154498481528854
MRPL,101,0,HOLD,-1.1169910430908203,-1.1260666847229004,-1.1374740600585938,-0.07895411339199895,False,1075975.0556853332,812351.048116974,1240.0,-0.08996462559934879,-0.12154498481528854
MRPL,102,0,HOLD,-1.0910203456878662,-1.1031197309494019,-1.1169908046722412,-0.12001112180763154,False,1059049.0443327944,812351.048116974,1240.0,-0.10428026330575116,-0.12154498481528854
MRPL,103,2,SELL,-1.2524133920669556,-1.2839810848236084,-1.2215209007263184,-0.10422453350555919,False,1059080.1779389344,836996.1779389344,1116.0,-0.10425393120560592,-0.12154498481528854
MRPL,104,0,HOLD,-1.1331249475479126,-1.154510259628296,-1.1539642810821533,-0.09876044279337604,False,1062149.1779389344,836996.1779389344,1116.0,-0.10165824039541638,-0.12154498481528854
MRPL,105,0,HOLD,-0.9935387969017029,-1.0001283884048462,-1.0110630989074707,-0.09437800843404646,False,1066222.571127411,836996.1779389344,1116.0,-0.09821305653565186,-0.12154498481528854
MRPL,106,0,HOLD,-0.9717831015586853,-0.9729575514793396,-0.9831843972206116,-0.09819313136301852,False,1066233.7420258485,836996.1779389344,1116.0,-0.09820360844232642,-0.12154498481528854
MRPL,107,0,HOLD,-0.9910683035850525,-1.0015525817871094,-1.0033528804779053,-0.08271703557175485,False,1074916.2206635438,836996.1779389344,1116.0,-0.09086016432061488,-0.12154498481528854
MRPL,108,1,BUY,-0.9374014139175415,-0.9356245994567871,-0.9647658467292786,-0.08997479018043741,False,1075414.7189960633,806266.1182270204,1260.0,-0.09043854570197174,-0.12154498481528854
MRPL,109,1,BUY,-0.9333059191703796,-0.9273781776428223,-0.9343359470367432,-0.08216046655723583,False,1080076.7151508485,806266.1182270204,1260.0,-0.08649553476156288,-0.12154498481528854
MRPL,110,0,HOLD,-0.9254847168922424,-0.9274236559867859,-0.9442232847213745,-0.09138419686637464,False,1077317.3120746766,806266.1182270204,1260.0,-0.08882937549353684,-0.12154498481528854
MRPL,111,1,BUY,-0.9566909670829773,-0.9530752897262573,-0.9635690450668335,-0.0895446381929515,False,1076914.1220722352,806266.1182270204,1260.0,-0.08917038448151254,-0.12154498481528854
MRPL,112,1,BUY,-0.9738929271697998,-0.9737996459007263,-0.9789760112762451,-0.08968458345490993,False,1076624.327455536,806266.1182270204,1260.0,-0.08941548621608686,-0.12154498481528854
MRPL,113,0,HOLD,-0.9795383810997009,-0.9882678985595703,-0.996403694152832,-0.09373099200888363,False,1074192.5174579774,806266.1182270204,1260.0,-0.09147225612901938,-0.12154498481528854
